Record Length,Analog:10000
Sample Interval,2.000000E-07
Vertical Units,V,
Vertical Scale,+1.000000E+00
Vertical Offset,-3.000000E+00
Horizontal Units,s
Horizontal Scale,+2.000000E-04
Model,SDS2104X Plus
Serial Number,SDS2PEEX7R1357
Software Version,5.4.0.1.6.2R5
Source,CH1
Second,Value
+4.2580000000E-04,+4.975000E+00
+4.2600000000E-04,+4.975000E+00
+4.2620000000E-04,+4.966667E+00
+4.2640000000E-04,+4.966667E+00
+4.2660000000E-04,+4.966667E+00
+4.2680000000E-04,+4.966667E+00
+4.2700000000E-04,+4.966667E+00
+4.2720000000E-04,+4.983334E+00
+4.2740000000E-04,+4.966667E+00
+4.2760000000E-04,+4.983334E+00
+4.2780000000E-04,+4.975000E+00
+4.2800000000E-04,+4.966667E+00
+4.2820000000E-04,+4.966667E+00
+4.2840000000E-04,+4.966667E+00
+4.2860000000E-04,+4.966667E+00
+4.2880000000E-04,+4.966667E+00
+4.2900000000E-04,+4.966667E+00
+4.2920000000E-04,+4.966667E+00
+4.2940000000E-04,+4.975000E+00
+4.2960000000E-04,+4.966667E+00
+4.2980000000E-04,+4.975000E+00
+4.3000000000E-04,+4.966667E+00
+4.3020000000E-04,+4.966667E+00
+4.3040000000E-04,+4.975000E+00
+4.3060000000E-04,+4.966667E+00
+4.3080000000E-04,+4.966667E+00
+4.3100000000E-04,+4.975000E+00
+4.3120000000E-04,+4.966667E+00
+4.3140000000E-04,+4.966667E+00
+4.3160000000E-04,+4.975000E+00
+4.3180000000E-04,+4.966667E+00
+4.3200000000E-04,+4.983334E+00
+4.3220000000E-04,+4.966667E+00
+4.3240000000E-04,+4.966667E+00
+4.3260000000E-04,+4.966667E+00
+4.3280000000E-04,+4.966667E+00
+4.3300000000E-04,+4.966667E+00
+4.3320000000E-04,+4.966667E+00
+4.3340000000E-04,+4.966667E+00
+4.3360000000E-04,+4.966667E+00
+4.3380000000E-04,+4.966667E+00
+4.3400000000E-04,+4.966667E+00
+4.3420000000E-04,+4.966667E+00
+4.3440000000E-04,+4.975000E+00
+4.3460000000E-04,+4.966667E+00
+4.3480000000E-04,+4.966667E+00
+4.3500000000E-04,+4.975000E+00
+4.3520000000E-04,+4.966667E+00
+4.3540000000E-04,+4.966667E+00
+4.3560000000E-04,+4.966667E+00
+4.3580000000E-04,+4.975000E+00
+4.3600000000E-04,+4.966667E+00
+4.3620000000E-04,+4.966667E+00
+4.3640000000E-04,+4.966667E+00
+4.3660000000E-04,+4.975000E+00
+4.3680000000E-04,+4.975000E+00
+4.3700000000E-04,+4.966667E+00
+4.3720000000E-04,+4.966667E+00
+4.3740000000E-04,+4.966667E+00
+4.3760000000E-04,+4.975000E+00
+4.3780000000E-04,+4.966667E+00
+4.3800000000E-04,+4.983334E+00
+4.3820000000E-04,+4.975000E+00
+4.3840000000E-04,+4.966667E+00
+4.3860000000E-04,+4.975000E+00
+4.3880000000E-04,+4.966667E+00
+4.3900000000E-04,+4.966667E+00
+4.3920000000E-04,+4.983334E+00
+4.3940000000E-04,+4.966667E+00
+4.3960000000E-04,+4.966667E+00
+4.3980000000E-04,+4.966667E+00
+4.4000000000E-04,+4.975000E+00
+4.4020000000E-04,+4.966667E+00
+4.4040000000E-04,+4.966667E+00
+4.4060000000E-04,+4.975000E+00
+4.4080000000E-04,+4.983334E+00
+4.4100000000E-04,+4.966667E+00
+4.4120000000E-04,+4.966667E+00
+4.4140000000E-04,+4.975000E+00
+4.4160000000E-04,+4.966667E+00
+4.4180000000E-04,+4.966667E+00
+4.4200000000E-04,+4.966667E+00
+4.4220000000E-04,+4.966667E+00
+4.4240000000E-04,+4.966667E+00
+4.4260000000E-04,+4.975000E+00
+4.4280000000E-04,+4.966667E+00
+4.4300000000E-04,+4.966667E+00
+4.4320000000E-04,+4.966667E+00
+4.4340000000E-04,+4.966667E+00
+4.4360000000E-04,+4.975000E+00
+4.4380000000E-04,+4.966667E+00
+4.4400000000E-04,+4.966667E+00
+4.4420000000E-04,+4.975000E+00
+4.4440000000E-04,+4.966667E+00
+4.4460000000E-04,+4.983334E+00
+4.4480000000E-04,+4.975000E+00
+4.4500000000E-04,+4.983334E+00
+4.4520000000E-04,+4.966667E+00
+4.4540000000E-04,+4.966667E+00
+4.4560000000E-04,+4.966667E+00
+4.4580000000E-04,+4.966667E+00
+4.4600000000E-04,+4.966667E+00
+4.4620000000E-04,+4.966667E+00
+4.4640000000E-04,+4.966667E+00
+4.4660000000E-04,+4.966667E+00
+4.4680000000E-04,+4.966667E+00
+4.4700000000E-04,+4.975000E+00
+4.4720000000E-04,+4.966667E+00
+4.4740000000E-04,+4.966667E+00
+4.4760000000E-04,+4.966667E+00
+4.4780000000E-04,+4.966667E+00
+4.4800000000E-04,+4.966667E+00
+4.4820000000E-04,+4.966667E+00
+4.4840000000E-04,+4.975000E+00
+4.4860000000E-04,+4.966667E+00
+4.4880000000E-04,+4.966667E+00
+4.4900000000E-04,+4.966667E+00
+4.4920000000E-04,+4.966667E+00
+4.4940000000E-04,+4.966667E+00
+4.4960000000E-04,+4.975000E+00
+4.4980000000E-04,+4.975000E+00
+4.5000000000E-04,+4.966667E+00
+4.5020000000E-04,+4.966667E+00
+4.5040000000E-04,+4.966667E+00
+4.5060000000E-04,+4.966667E+00
+4.5080000000E-04,+4.975000E+00
+4.5100000000E-04,+4.966667E+00
+4.5120000000E-04,+4.975000E+00
+4.5140000000E-04,+4.966667E+00
+4.5160000000E-04,+4.966667E+00
+4.5180000000E-04,+4.966667E+00
+4.5200000000E-04,+4.966667E+00
+4.5220000000E-04,+4.966667E+00
+4.5240000000E-04,+4.983334E+00
+4.5260000000E-04,+4.975000E+00
+4.5280000000E-04,+4.966667E+00
+4.5300000000E-04,+4.966667E+00
+4.5320000000E-04,+4.966667E+00
+4.5340000000E-04,+4.966667E+00
+4.5360000000E-04,+4.966667E+00
+4.5380000000E-04,+4.966667E+00
+4.5400000000E-04,+4.966667E+00
+4.5420000000E-04,+4.966667E+00
+4.5440000000E-04,+4.966667E+00
+4.5460000000E-04,+4.975000E+00
+4.5480000000E-04,+4.966667E+00
+4.5500000000E-04,+4.975000E+00
+4.5520000000E-04,+4.958333E+00
+4.5540000000E-04,+4.983334E+00
+4.5560000000E-04,+4.966667E+00
+4.5580000000E-04,+4.966667E+00
+4.5600000000E-04,+4.966667E+00
+4.5620000000E-04,+4.966667E+00
+4.5640000000E-04,+4.966667E+00
+4.5660000000E-04,+4.966667E+00
+4.5680000000E-04,+4.966667E+00
+4.5700000000E-04,+4.966667E+00
+4.5720000000E-04,+4.966667E+00
+4.5740000000E-04,+4.966667E+00
+4.5760000000E-04,+4.966667E+00
+4.5780000000E-04,+4.966667E+00
+4.5800000000E-04,+4.966667E+00
+4.5820000000E-04,+4.966667E+00
+4.5840000000E-04,+4.966667E+00
+4.5860000000E-04,+4.966667E+00
+4.5880000000E-04,+4.966667E+00
+4.5900000000E-04,+4.975000E+00
+4.5920000000E-04,+4.975000E+00
+4.5940000000E-04,+4.966667E+00
+4.5960000000E-04,+4.966667E+00
+4.5980000000E-04,+4.966667E+00
+4.6000000000E-04,+4.966667E+00
+4.6020000000E-04,+4.966667E+00
+4.6040000000E-04,+4.966667E+00
+4.6060000000E-04,+4.966667E+00
+4.6080000000E-04,+4.958333E+00
+4.6100000000E-04,+4.966667E+00
+4.6120000000E-04,+4.966667E+00
+4.6140000000E-04,+4.983334E+00
+4.6160000000E-04,+4.966667E+00
+4.6180000000E-04,+4.966667E+00
+4.6200000000E-04,+4.966667E+00
+4.6220000000E-04,+4.966667E+00
+4.6240000000E-04,+4.966667E+00
+4.6260000000E-04,+4.966667E+00
+4.6280000000E-04,+4.966667E+00
+4.6300000000E-04,+4.983334E+00
+4.6320000000E-04,+4.966667E+00
+4.6340000000E-04,+4.966667E+00
+4.6360000000E-04,+4.983334E+00
+4.6380000000E-04,+4.966667E+00
+4.6400000000E-04,+4.966667E+00
+4.6420000000E-04,+4.966667E+00
+4.6440000000E-04,+4.983334E+00
+4.6460000000E-04,+4.966667E+00
+4.6480000000E-04,+4.966667E+00
+4.6500000000E-04,+4.966667E+00
+4.6520000000E-04,+4.966667E+00
+4.6540000000E-04,+4.966667E+00
+4.6560000000E-04,+4.975000E+00
+4.6580000000E-04,+4.966667E+00
+4.6600000000E-04,+4.966667E+00
+4.6620000000E-04,+4.966667E+00
+4.6640000000E-04,+4.983334E+00
+4.6660000000E-04,+4.983334E+00
+4.6680000000E-04,+4.966667E+00
+4.6700000000E-04,+4.966667E+00
+4.6720000000E-04,+4.966667E+00
+4.6740000000E-04,+4.983334E+00
+4.6760000000E-04,+4.966667E+00
+4.6780000000E-04,+4.966667E+00
+4.6800000000E-04,+4.991667E+00
+4.6820000000E-04,+4.966667E+00
+4.6840000000E-04,+4.966667E+00
+4.6860000000E-04,+4.966667E+00
+4.6880000000E-04,+4.966667E+00
+4.6900000000E-04,+4.975000E+00
+4.6920000000E-04,+4.966667E+00
+4.6940000000E-04,+4.966667E+00
+4.6960000000E-04,+4.966667E+00
+4.6980000000E-04,+4.975000E+00
+4.7000000000E-04,+4.966667E+00
+4.7020000000E-04,+5.000000E+00
+4.7040000000E-04,+4.966667E+00
+4.7060000000E-04,+4.966667E+00
+4.7080000000E-04,+4.966667E+00
+4.7100000000E-04,+4.975000E+00
+4.7120000000E-04,+4.975000E+00
+4.7140000000E-04,+4.975000E+00
+4.7160000000E-04,+4.966667E+00
+4.7180000000E-04,+4.966667E+00
+4.7200000000E-04,+4.966667E+00
+4.7220000000E-04,+4.975000E+00
+4.7240000000E-04,+4.975000E+00
+4.7260000000E-04,+4.966667E+00
+4.7280000000E-04,+4.966667E+00
+4.7300000000E-04,+4.966667E+00
+4.7320000000E-04,+4.966667E+00
+4.7340000000E-04,+4.991667E+00
+4.7360000000E-04,+4.966667E+00
+4.7380000000E-04,+4.966667E+00
+4.7400000000E-04,+4.975000E+00
+4.7420000000E-04,+4.966667E+00
+4.7440000000E-04,+4.966667E+00
+4.7460000000E-04,+4.975000E+00
+4.7480000000E-04,+4.966667E+00
+4.7500000000E-04,+4.966667E+00
+4.7520000000E-04,+4.966667E+00
+4.7540000000E-04,+4.975000E+00
+4.7560000000E-04,+4.966667E+00
+4.7580000000E-04,+4.966667E+00
+4.7600000000E-04,+4.966667E+00
+4.7620000000E-04,+4.966667E+00
+4.7640000000E-04,+4.966667E+00
+4.7660000000E-04,+4.966667E+00
+4.7680000000E-04,+4.975000E+00
+4.7700000000E-04,+4.983334E+00
+4.7720000000E-04,+4.966667E+00
+4.7740000000E-04,+4.966667E+00
+4.7760000000E-04,+4.966667E+00
+4.7780000000E-04,+4.983334E+00
+4.7800000000E-04,+4.966667E+00
+4.7820000000E-04,+4.975000E+00
+4.7840000000E-04,+4.991667E+00
+4.7860000000E-04,+4.975000E+00
+4.7880000000E-04,+4.966667E+00
+4.7900000000E-04,+4.966667E+00
+4.7920000000E-04,+4.983334E+00
+4.7940000000E-04,+4.983334E+00
+4.7960000000E-04,+4.966667E+00
+4.7980000000E-04,+4.966667E+00
+4.8000000000E-04,+4.966667E+00
+4.8020000000E-04,+4.983334E+00
+4.8040000000E-04,+4.983334E+00
+4.8060000000E-04,+4.983334E+00
+4.8080000000E-04,+4.966667E+00
+4.8100000000E-04,+4.975000E+00
+4.8120000000E-04,+4.983334E+00
+4.8140000000E-04,+4.966667E+00
+4.8160000000E-04,+4.966667E+00
+4.8180000000E-04,+4.966667E+00
+4.8200000000E-04,+4.966667E+00
+4.8220000000E-04,+4.975000E+00
+4.8240000000E-04,+4.966667E+00
+4.8260000000E-04,+4.966667E+00
+4.8280000000E-04,+4.983334E+00
+4.8300000000E-04,+4.983334E+00
+4.8320000000E-04,+4.966667E+00
+4.8340000000E-04,+4.975000E+00
+4.8360000000E-04,+4.966667E+00
+4.8380000000E-04,+4.966667E+00
+4.8400000000E-04,+4.966667E+00
+4.8420000000E-04,+4.975000E+00
+4.8440000000E-04,+4.966667E+00
+4.8460000000E-04,+4.966667E+00
+4.8480000000E-04,+4.966667E+00
+4.8500000000E-04,+4.966667E+00
+4.8520000000E-04,+4.966667E+00
+4.8540000000E-04,+4.966667E+00
+4.8560000000E-04,+4.975000E+00
+4.8580000000E-04,+4.958333E+00
+4.8600000000E-04,+4.966667E+00
+4.8620000000E-04,+4.966667E+00
+4.8640000000E-04,+4.966667E+00
+4.8660000000E-04,+4.966667E+00
+4.8680000000E-04,+4.966667E+00
+4.8700000000E-04,+4.966667E+00
+4.8720000000E-04,+4.966667E+00
+4.8740000000E-04,+4.966667E+00
+4.8760000000E-04,+4.966667E+00
+4.8780000000E-04,+4.966667E+00
+4.8800000000E-04,+4.966667E+00
+4.8820000000E-04,+4.966667E+00
+4.8840000000E-04,+4.966667E+00
+4.8860000000E-04,+4.975000E+00
+4.8880000000E-04,+4.983334E+00
+4.8900000000E-04,+4.983334E+00
+4.8920000000E-04,+4.983334E+00
+4.8940000000E-04,+4.966667E+00
+4.8960000000E-04,+4.966667E+00
+4.8980000000E-04,+4.975000E+00
+4.9000000000E-04,+4.983334E+00
+4.9020000000E-04,+4.966667E+00
+4.9040000000E-04,+4.966667E+00
+4.9060000000E-04,+4.975000E+00
+4.9080000000E-04,+4.966667E+00
+4.9100000000E-04,+4.966667E+00
+4.9120000000E-04,+4.975000E+00
+4.9140000000E-04,+4.966667E+00
+4.9160000000E-04,+4.966667E+00
+4.9180000000E-04,+4.975000E+00
+4.9200000000E-04,+4.983334E+00
+4.9220000000E-04,+4.966667E+00
+4.9240000000E-04,+4.966667E+00
+4.9260000000E-04,+4.966667E+00
+4.9280000000E-04,+4.966667E+00
+4.9300000000E-04,+4.966667E+00
+4.9320000000E-04,+4.966667E+00
+4.9340000000E-04,+4.958333E+00
+4.9360000000E-04,+4.966667E+00
+4.9380000000E-04,+4.966667E+00
+4.9400000000E-04,+4.966667E+00
+4.9420000000E-04,+4.975000E+00
+4.9440000000E-04,+4.966667E+00
+4.9460000000E-04,+4.975000E+00
+4.9480000000E-04,+4.966667E+00
+4.9500000000E-04,+4.966667E+00
+4.9520000000E-04,+4.966667E+00
+4.9540000000E-04,+4.966667E+00
+4.9560000000E-04,+4.966667E+00
+4.9580000000E-04,+4.966667E+00
+4.9600000000E-04,+4.966667E+00
+4.9620000000E-04,+4.975000E+00
+4.9640000000E-04,+4.966667E+00
+4.9660000000E-04,+4.966667E+00
+4.9680000000E-04,+4.966667E+00
+4.9700000000E-04,+4.966667E+00
+4.9720000000E-04,+4.983334E+00
+4.9740000000E-04,+4.966667E+00
+4.9760000000E-04,+4.966667E+00
+4.9780000000E-04,+4.966667E+00
+4.9800000000E-04,+4.975000E+00
+4.9820000000E-04,+4.966667E+00
+4.9840000000E-04,+4.983334E+00
+4.9860000000E-04,+4.966667E+00
+4.9880000000E-04,+4.966667E+00
+4.9900000000E-04,+4.966667E+00
+4.9920000000E-04,+4.966667E+00
+4.9940000000E-04,+4.966667E+00
+4.9960000000E-04,+4.975000E+00
+4.9980000000E-04,+4.966667E+00
+5.0000000000E-04,+4.966667E+00
+5.0020000000E-04,+4.966667E+00
+5.0040000000E-04,+4.966667E+00
+5.0060000000E-04,+4.958333E+00
+5.0080000000E-04,+4.966667E+00
+5.0100000000E-04,+4.958333E+00
+5.0120000000E-04,+4.966667E+00
+5.0140000000E-04,+4.966667E+00
+5.0160000000E-04,+4.966667E+00
+5.0180000000E-04,+4.966667E+00
+5.0200000000E-04,+4.966667E+00
+5.0220000000E-04,+4.983334E+00
+5.0240000000E-04,+4.966667E+00
+5.0260000000E-04,+4.975000E+00
+5.0280000000E-04,+4.975000E+00
+5.0300000000E-04,+4.975000E+00
+5.0320000000E-04,+4.966667E+00
+5.0340000000E-04,+4.975000E+00
+5.0360000000E-04,+4.966667E+00
+5.0380000000E-04,+4.966667E+00
+5.0400000000E-04,+4.966667E+00
+5.0420000000E-04,+4.966667E+00
+5.0440000000E-04,+4.966667E+00
+5.0460000000E-04,+4.966667E+00
+5.0480000000E-04,+4.966667E+00
+5.0500000000E-04,+4.966667E+00
+5.0520000000E-04,+4.966667E+00
+5.0540000000E-04,+4.966667E+00
+5.0560000000E-04,+4.966667E+00
+5.0580000000E-04,+4.966667E+00
+5.0600000000E-04,+4.975000E+00
+5.0620000000E-04,+4.966667E+00
+5.0640000000E-04,+4.966667E+00
+5.0660000000E-04,+4.966667E+00
+5.0680000000E-04,+4.966667E+00
+5.0700000000E-04,+4.966667E+00
+5.0720000000E-04,+4.975000E+00
+5.0740000000E-04,+4.966667E+00
+5.0760000000E-04,+5.000000E+00
+5.0780000000E-04,+4.983334E+00
+5.0800000000E-04,+4.966667E+00
+5.0820000000E-04,+4.950000E+00
+5.0840000000E-04,+4.966667E+00
+5.0860000000E-04,+4.966667E+00
+5.0880000000E-04,+4.966667E+00
+5.0900000000E-04,+4.975000E+00
+5.0920000000E-04,+4.966667E+00
+5.0940000000E-04,+4.975000E+00
+5.0960000000E-04,+4.966667E+00
+5.0980000000E-04,+4.966667E+00
+5.1000000000E-04,+4.966667E+00
+5.1020000000E-04,+4.966667E+00
+5.1040000000E-04,+4.966667E+00
+5.1060000000E-04,+4.966667E+00
+5.1080000000E-04,+4.975000E+00
+5.1100000000E-04,+4.983334E+00
+5.1120000000E-04,+4.966667E+00
+5.1140000000E-04,+4.966667E+00
+5.1160000000E-04,+4.966667E+00
+5.1180000000E-04,+4.966667E+00
+5.1200000000E-04,+4.966667E+00
+5.1220000000E-04,+4.975000E+00
+5.1240000000E-04,+4.975000E+00
+5.1260000000E-04,+4.966667E+00
+5.1280000000E-04,+4.966667E+00
+5.1300000000E-04,+4.966667E+00
+5.1320000000E-04,+4.966667E+00
+5.1340000000E-04,+4.966667E+00
+5.1360000000E-04,+4.966667E+00
+5.1380000000E-04,+4.966667E+00
+5.1400000000E-04,+4.966667E+00
+5.1420000000E-04,+4.966667E+00
+5.1440000000E-04,+4.966667E+00
+5.1460000000E-04,+4.966667E+00
+5.1480000000E-04,+4.966667E+00
+5.1500000000E-04,+4.966667E+00
+5.1520000000E-04,+4.966667E+00
+5.1540000000E-04,+4.966667E+00
+5.1560000000E-04,+4.966667E+00
+5.1580000000E-04,+4.966667E+00
+5.1600000000E-04,+4.966667E+00
+5.1620000000E-04,+4.966667E+00
+5.1640000000E-04,+4.966667E+00
+5.1660000000E-04,+4.966667E+00
+5.1680000000E-04,+4.975000E+00
+5.1700000000E-04,+4.975000E+00
+5.1720000000E-04,+4.983334E+00
+5.1740000000E-04,+4.966667E+00
+5.1760000000E-04,+4.966667E+00
+5.1780000000E-04,+4.966667E+00
+5.1800000000E-04,+4.966667E+00
+5.1820000000E-04,+4.966667E+00
+5.1840000000E-04,+4.966667E+00
+5.1860000000E-04,+4.975000E+00
+5.1880000000E-04,+4.966667E+00
+5.1900000000E-04,+4.975000E+00
+5.1920000000E-04,+4.966667E+00
+5.1940000000E-04,+4.975000E+00
+5.1960000000E-04,+4.966667E+00
+5.1980000000E-04,+4.966667E+00
+5.2000000000E-04,+4.966667E+00
+5.2020000000E-04,+4.966667E+00
+5.2040000000E-04,+4.966667E+00
+5.2060000000E-04,+4.966667E+00
+5.2080000000E-04,+4.966667E+00
+5.2100000000E-04,+4.966667E+00
+5.2120000000E-04,+4.966667E+00
+5.2140000000E-04,+4.966667E+00
+5.2160000000E-04,+4.975000E+00
+5.2180000000E-04,+4.966667E+00
+5.2200000000E-04,+4.966667E+00
+5.2220000000E-04,+4.966667E+00
+5.2240000000E-04,+4.966667E+00
+5.2260000000E-04,+4.966667E+00
+5.2280000000E-04,+4.966667E+00
+5.2300000000E-04,+4.966667E+00
+5.2320000000E-04,+4.975000E+00
+5.2340000000E-04,+4.966667E+00
+5.2360000000E-04,+4.966667E+00
+5.2380000000E-04,+4.966667E+00
+5.2400000000E-04,+4.966667E+00
+5.2420000000E-04,+4.966667E+00
+5.2440000000E-04,+4.966667E+00
+5.2460000000E-04,+4.966667E+00
+5.2480000000E-04,+4.966667E+00
+5.2500000000E-04,+4.975000E+00
+5.2520000000E-04,+4.975000E+00
+5.2540000000E-04,+4.966667E+00
+5.2560000000E-04,+4.983334E+00
+5.2580000000E-04,+4.966667E+00
+5.2600000000E-04,+4.975000E+00
+5.2620000000E-04,+4.966667E+00
+5.2640000000E-04,+4.975000E+00
+5.2660000000E-04,+4.966667E+00
+5.2680000000E-04,+4.966667E+00
+5.2700000000E-04,+4.966667E+00
+5.2720000000E-04,+4.966667E+00
+5.2740000000E-04,+4.966667E+00
+5.2760000000E-04,+4.966667E+00
+5.2780000000E-04,+4.966667E+00
+5.2800000000E-04,+4.966667E+00
+5.2820000000E-04,+4.975000E+00
+5.2840000000E-04,+4.975000E+00
+5.2860000000E-04,+4.966667E+00
+5.2880000000E-04,+4.966667E+00
+5.2900000000E-04,+4.966667E+00
+5.2920000000E-04,+4.966667E+00
+5.2940000000E-04,+4.966667E+00
+5.2960000000E-04,+4.966667E+00
+5.2980000000E-04,+4.966667E+00
+5.3000000000E-04,+4.966667E+00
+5.3020000000E-04,+4.966667E+00
+5.3040000000E-04,+4.975000E+00
+5.3060000000E-04,+4.966667E+00
+5.3080000000E-04,+4.966667E+00
+5.3100000000E-04,+4.966667E+00
+5.3120000000E-04,+4.975000E+00
+5.3140000000E-04,+4.966667E+00
+5.3160000000E-04,+4.975000E+00
+5.3180000000E-04,+4.966667E+00
+5.3200000000E-04,+4.966667E+00
+5.3220000000E-04,+4.966667E+00
+5.3240000000E-04,+4.966667E+00
+5.3260000000E-04,+4.966667E+00
+5.3280000000E-04,+4.966667E+00
+5.3300000000E-04,+4.966667E+00
+5.3320000000E-04,+4.991667E+00
+5.3340000000E-04,+4.966667E+00
+5.3360000000E-04,+4.966667E+00
+5.3380000000E-04,+4.966667E+00
+5.3400000000E-04,+4.966667E+00
+5.3420000000E-04,+4.966667E+00
+5.3440000000E-04,+4.975000E+00
+5.3460000000E-04,+4.966667E+00
+5.3480000000E-04,+4.975000E+00
+5.3500000000E-04,+4.975000E+00
+5.3520000000E-04,+4.966667E+00
+5.3540000000E-04,+4.966667E+00
+5.3560000000E-04,+4.975000E+00
+5.3580000000E-04,+4.966667E+00
+5.3600000000E-04,+4.966667E+00
+5.3620000000E-04,+4.975000E+00
+5.3640000000E-04,+4.966667E+00
+5.3660000000E-04,+4.966667E+00
+5.3680000000E-04,+4.966667E+00
+5.3700000000E-04,+4.966667E+00
+5.3720000000E-04,+4.975000E+00
+5.3740000000E-04,+4.966667E+00
+5.3760000000E-04,+4.975000E+00
+5.3780000000E-04,+4.966667E+00
+5.3800000000E-04,+4.966667E+00
+5.3820000000E-04,+4.966667E+00
+5.3840000000E-04,+4.966667E+00
+5.3860000000E-04,+4.966667E+00
+5.3880000000E-04,+4.966667E+00
+5.3900000000E-04,+4.966667E+00
+5.3920000000E-04,+4.966667E+00
+5.3940000000E-04,+4.966667E+00
+5.3960000000E-04,+4.966667E+00
+5.3980000000E-04,+4.966667E+00
+5.4000000000E-04,+4.966667E+00
+5.4020000000E-04,+4.975000E+00
+5.4040000000E-04,+4.966667E+00
+5.4060000000E-04,+4.975000E+00
+5.4080000000E-04,+4.966667E+00
+5.4100000000E-04,+4.966667E+00
+5.4120000000E-04,+4.966667E+00
+5.4140000000E-04,+4.966667E+00
+5.4160000000E-04,+4.966667E+00
+5.4180000000E-04,+4.966667E+00
+5.4200000000E-04,+4.983334E+00
+5.4220000000E-04,+4.975000E+00
+5.4240000000E-04,+4.966667E+00
+5.4260000000E-04,+4.966667E+00
+5.4280000000E-04,+4.966667E+00
+5.4300000000E-04,+4.966667E+00
+5.4320000000E-04,+4.966667E+00
+5.4340000000E-04,+4.966667E+00
+5.4360000000E-04,+4.966667E+00
+5.4380000000E-04,+4.983334E+00
+5.4400000000E-04,+4.966667E+00
+5.4420000000E-04,+4.966667E+00
+5.4440000000E-04,+4.966667E+00
+5.4460000000E-04,+4.966667E+00
+5.4480000000E-04,+4.966667E+00
+5.4500000000E-04,+4.966667E+00
+5.4520000000E-04,+4.966667E+00
+5.4540000000E-04,+4.966667E+00
+5.4560000000E-04,+4.975000E+00
+5.4580000000E-04,+4.966667E+00
+5.4600000000E-04,+4.966667E+00
+5.4620000000E-04,+4.966667E+00
+5.4640000000E-04,+4.966667E+00
+5.4660000000E-04,+4.966667E+00
+5.4680000000E-04,+4.966667E+00
+5.4700000000E-04,+4.966667E+00
+5.4720000000E-04,+4.975000E+00
+5.4740000000E-04,+4.983334E+00
+5.4760000000E-04,+4.966667E+00
+5.4780000000E-04,+4.966667E+00
+5.4800000000E-04,+4.975000E+00
+5.4820000000E-04,+4.966667E+00
+5.4840000000E-04,+4.966667E+00
+5.4860000000E-04,+4.975000E+00
+5.4880000000E-04,+4.966667E+00
+5.4900000000E-04,+4.966667E+00
+5.4920000000E-04,+4.966667E+00
+5.4940000000E-04,+4.966667E+00
+5.4960000000E-04,+4.975000E+00
+5.4980000000E-04,+4.975000E+00
+5.5000000000E-04,+4.966667E+00
+5.5020000000E-04,+4.966667E+00
+5.5040000000E-04,+4.966667E+00
+5.5060000000E-04,+4.958333E+00
+5.5080000000E-04,+4.966667E+00
+5.5100000000E-04,+4.966667E+00
+5.5120000000E-04,+4.975000E+00
+5.5140000000E-04,+4.966667E+00
+5.5160000000E-04,+4.966667E+00
+5.5180000000E-04,+4.966667E+00
+5.5200000000E-04,+4.966667E+00
+5.5220000000E-04,+4.975000E+00
+5.5240000000E-04,+4.966667E+00
+5.5260000000E-04,+4.966667E+00
+5.5280000000E-04,+4.966667E+00
+5.5300000000E-04,+4.966667E+00
+5.5320000000E-04,+4.975000E+00
+5.5340000000E-04,+4.966667E+00
+5.5360000000E-04,+4.975000E+00
+5.5380000000E-04,+4.975000E+00
+5.5400000000E-04,+4.966667E+00
+5.5420000000E-04,+4.966667E+00
+5.5440000000E-04,+4.966667E+00
+5.5460000000E-04,+4.975000E+00
+5.5480000000E-04,+4.966667E+00
+5.5500000000E-04,+4.966667E+00
+5.5520000000E-04,+4.966667E+00
+5.5540000000E-04,+4.966667E+00
+5.5560000000E-04,+4.966667E+00
+5.5580000000E-04,+4.966667E+00
+5.5600000000E-04,+4.966667E+00
+5.5620000000E-04,+4.975000E+00
+5.5640000000E-04,+4.966667E+00
+5.5660000000E-04,+4.966667E+00
+5.5680000000E-04,+4.966667E+00
+5.5700000000E-04,+4.966667E+00
+5.5720000000E-04,+4.966667E+00
+5.5740000000E-04,+4.966667E+00
+5.5760000000E-04,+4.983334E+00
+5.5780000000E-04,+4.966667E+00
+5.5800000000E-04,+4.966667E+00
+5.5820000000E-04,+4.966667E+00
+5.5840000000E-04,+4.966667E+00
+5.5860000000E-04,+4.966667E+00
+5.5880000000E-04,+4.966667E+00
+5.5900000000E-04,+4.966667E+00
+5.5920000000E-04,+4.975000E+00
+5.5940000000E-04,+4.966667E+00
+5.5960000000E-04,+4.966667E+00
+5.5980000000E-04,+4.975000E+00
+5.6000000000E-04,+4.966667E+00
+5.6020000000E-04,+4.966667E+00
+5.6040000000E-04,+4.966667E+00
+5.6060000000E-04,+4.966667E+00
+5.6080000000E-04,+4.975000E+00
+5.6100000000E-04,+4.975000E+00
+5.6120000000E-04,+4.966667E+00
+5.6140000000E-04,+4.966667E+00
+5.6160000000E-04,+4.966667E+00
+5.6180000000E-04,+4.966667E+00
+5.6200000000E-04,+4.966667E+00
+5.6220000000E-04,+4.966667E+00
+5.6240000000E-04,+4.966667E+00
+5.6260000000E-04,+4.966667E+00
+5.6280000000E-04,+4.966667E+00
+5.6300000000E-04,+4.966667E+00
+5.6320000000E-04,+4.966667E+00
+5.6340000000E-04,+4.966667E+00
+5.6360000000E-04,+4.966667E+00
+5.6380000000E-04,+4.966667E+00
